Date,Open,High,Low,Close,Volume
04/07/2020,"122.89","128.80","120.51","121.92","8,489,853"
04/06/2020,"120.04","121.73","118.13","120.43","5,691,420"
04/03/2020,"115.50","116.84","112.12","114.67","5,036,565"
04/02/2020,"111.23","118.52","111.13","116.74","8,106,522"
04/01/2020,"112.09","116.75","109.50","111.35","6,846,994"
03/31/2020,"110.73","116.91","110.26","116.04","8,979,915"
03/30/2020,"106.33","112.84","104.93","111.71","5,725,565"
03/27/2020,"104.43","109.64","103.40","105.44","5,746,496"
03/26/2020,"104.85","110.97","102.89","110.50","6,060,704"
03/25/2020,"101.17","108.50","98.50","104.67","6,578,066"
03/24/2020,"96.06","102.03","95.17","101.34","7,417,117"
03/23/2020,"93.90","96.24","90.64","91.85","6,737,514"
03/20/2020,"103.12","103.99","94.16","95.50","7,650,329"
03/19/2020,"99.23","104.40","97.25","103.01","6,870,804"
03/18/2020,"93.99","102.95","93.11","100.12","6,995,124"
03/17/2020,"96.01","100.44","92.97","100.20","7,206,113"
03/16/2020,"89.00","105.85","88.50","93.41","9,898,962"
03/13/2020,"98.39","99.91","90.14","99.64","8,718,635"
03/12/2020,"93.50","94.28","87.50","92.26","10,285,930"
03/11/2020,"103.80","104.75","100.07","100.69","6,546,771"
03/10/2020,"108.64","109.06","99.11","106.49","8,293,227"
03/09/2020,"112.99","112.99","104.03","104.07","8,636,218"
03/06/2020,"119.00","121.85","118.83","121.41","5,768,074"
03/05/2020,"123.15","124.85","121.24","121.97","6,015,298"
03/04/2020,"126.07","127.44","124.31","127.40","5,074,885"
03/03/2020,"127.00","129.56","123.78","124.38","6,358,116"
03/02/2020,"125.05","127.88","123.01","127.60","6,100,195"
